561	0	2074	284.7	41.1	11701.17	120.5076
562	0	2073	98.5	36.6	3605.1	120.6061
563	0	2072	654.4	0	0	121.2605
564	0	2071	565.4	0	0	121.8259
565	0	2070	442	44.8	19801.6	122.2679
566	0	2069	116.7	68.6	8005.62	122.3846
567	0	2068	80.2	68.6	5501.72	122.4648
568	0	2067	418.2	0	0	122.883
569	0	2066	165.8	47.2	7825.76	123.0488
570	0	2065	64.3	46	2957.8	123.1131
571	0	2064	346.3	69.8	24171.74	123.4594
572	0	2063	114	44.5	5073	123.5734
573	0	2062	140.2	83.2	11664.64	123.7136
574	0	2061	316.1	63.7	20135.57	124.0297
575	0	2060	473.1	47.2	22330.32	124.5028
576	0	2059	349	0	0	124.8518
577	0	2058	406.6	47.9	19476.14	125.2584
578	0	2057	132.3	31.4	4154.22	125.3907
579	0	2056	480.7	74.1	35619.87	125.8714
